code,rose(3y),rank(3y),rank_r(3y),name,rose(2y),rank(2y),rank_r(2y),rose(1y),rank(1y),rank_r(1y),rose(6m),rank(6m),rank_r(6m),rose(3m),rank(3m),rank_r(3m),类型
019703,73.75,454.0,0.0908,易方达上证科创板成长ETF联接发起式CC,73.75,454.0,0.0908,73.75,454,0.0908,73.75,454,0.0908,73.75,454,0.0908,未知
019785,69.49,587.0,0.1174,广发上证科创板成长ETF发起式联接AC,69.49,587.0,0.1174,69.49,587,0.1174,69.49,587,0.1174,69.49,587,0.1174,未知
019786,68.98,605.0,0.121,广发上证科创板成长ETF发起式联接CC,68.98,605.0,0.121,68.98,605,0.121,68.98,605,0.121,68.98,605,0.121,未知
019820,76.63,377.0,0.0754,鹏华远见精选混合发起式AC,76.63,377.0,0.0754,76.63,377,0.0754,76.63,377,0.0754,76.63,377,0.0754,混合型
019821,75.74,397.0,0.0794,鹏华远见精选混合发起式CC,75.74,397.0,0.0794,75.74,397,0.0794,75.74,397,0.0794,75.74,397,0.0794,混合型
019824,70.71,545.0,0.109,国寿安保新材料股票发起式AC,70.71,545.0,0.109,70.71,545,0.109,70.71,545,0.109,70.71,545,0.109,股票型
019825,69.89,573.0,0.1146,国寿安保新材料股票发起式CC,69.89,573.0,0.1146,69.89,573,0.1146,69.89,573,0.1146,69.89,573,0.1146,股票型
019829,102.06,68.0,0.0136,华夏数字产业混合AC,102.06,68.0,0.0136,102.06,68,0.0136,102.06,68,0.0136,102.06,68,0.0136,混合型
019830,100.84,75.0,0.015,华夏数字产业混合CC,100.84,75.0,0.015,100.84,75,0.015,100.84,75,0.015,100.84,75,0.015,混合型
019863,60.97,988.0,0.1976,招商稳健优选股票CC,60.97,988.0,0.1976,60.97,988,0.1976,60.97,988,0.1976,60.97,988,0.1976,股票型
019864,91.82,140.0,0.028,浦银安盛高端装备混合AC,91.82,140.0,0.028,91.82,140,0.028,91.82,140,0.028,91.82,140,0.028,混合型
019865,91.04,147.0,0.0294,浦银安盛高端装备混合CC,91.04,147.0,0.0294,91.04,147,0.0294,91.04,147,0.0294,91.04,147,0.0294,混合型
019874,72.09,500.0,0.1,广发中证稀有金属ETF发起式联接AC,72.09,500.0,0.1,72.09,500,0.1,72.09,500,0.1,72.09,500,0.1,未知
019875,71.58,515.0,0.103,广发中证稀有金属ETF发起式联接CC,71.58,515.0,0.103,71.58,515,0.103,71.58,515,0.103,71.58,515,0.103,未知
019888,69.4,590.0,0.118,中欧周期优选混合发起AC,69.4,590.0,0.118,69.4,590,0.118,69.4,590,0.118,69.4,590,0.118,混合型
019889,68.34,628.0,0.1256,中欧周期优选混合发起CC,68.34,628.0,0.1256,68.34,628,0.1256,68.34,628,0.1256,68.34,628,0.1256,混合型
019916,69.78,578.0,0.1156,富国医药创新股票AC,69.78,578.0,0.1156,69.78,578,0.1156,69.78,578,0.1156,69.78,578,0.1156,股票型
019917,68.75,613.0,0.1226,富国医药创新股票CC,68.75,613.0,0.1226,68.75,613,0.1226,68.75,613,0.1226,68.75,613,0.1226,股票型
019918,65.23,755.0,0.151,招商中证2000指数增强AC,65.23,755.0,0.151,65.23,755,0.151,65.23,755,0.151,65.23,755,0.151,指数型
019919,64.72,776.0,0.1552,招商中证2000指数增强CC,64.72,776.0,0.1552,64.72,776,0.1552,64.72,776,0.1552,64.72,776,0.1552,指数型
019923,74.56,425.0,0.085,华泰柏瑞中证2000指数增强AC,74.56,425.0,0.085,74.56,425,0.085,74.56,425,0.085,74.56,425,0.085,指数型
019924,73.87,448.0,0.0896,华泰柏瑞中证2000指数增强CC,73.87,448.0,0.0896,73.87,448,0.0896,73.87,448,0.0896,73.87,448,0.0896,指数型
019925,66.52,691.0,0.1382,华宝竞争优势混合CC,66.52,691.0,0.1382,66.52,691,0.1382,66.52,691,0.1382,66.52,691,0.1382,混合型
020001,60.18,1041.0,0.2082,国泰金鹰增长混合C,60.18,1041.0,0.2082,60.18,1041,0.2082,60.18,1041,0.2082,60.18,1041,0.2082,混合型
020110,66.52,690.0,0.138,富国恒生港股通创新药及医疗保健ETF发起式联接AC,66.52,690.0,0.138,66.52,690,0.138,66.52,690,0.138,66.52,690,0.138,未知
020111,66.18,710.0,0.142,富国恒生港股通创新药及医疗保健ETF发起式联接CC,66.18,710.0,0.142,66.18,710,0.142,66.18,710,0.142,66.18,710,0.142,未知
020137,58.03,1174.0,0.2348,平安医疗健康混合CC,58.03,1174.0,0.2348,58.03,1174,0.2348,58.03,1174,0.2348,58.03,1174,0.2348,混合型
020180,61.3,974.0,0.1948,金信深圳成长混合CC,61.3,974.0,0.1948,61.3,974,0.1948,61.3,974,0.1948,61.3,974,0.1948,混合型
020226,64.28,798.0,0.1596,国泰中证全指集成电路ETF发起联接AC,64.28,798.0,0.1596,64.28,798,0.1596,64.28,798,0.1596,64.28,798,0.1596,未知
020227,63.95,814.0,0.1628,国泰中证全指集成电路ETF发起联接CC,63.95,814.0,0.1628,63.95,814,0.1628,63.95,814,0.1628,63.95,814,0.1628,未知
020232,70.45,556.0,0.1112,嘉实互融精选股票CC,70.45,556.0,0.1112,70.45,556,0.1112,70.45,556,0.1112,70.45,556,0.1112,股票型
020303,63.84,817.0,0.1634,信澳星亮智选混合AC,63.84,817.0,0.1634,63.84,817,0.1634,63.84,817,0.1634,63.84,817,0.1634,混合型
020304,62.87,868.0,0.1736,信澳星亮智选混合CC,62.87,868.0,0.1736,62.87,868,0.1736,62.87,868,0.1736,62.87,868,0.1736,混合型
020305,58.1,1165.0,0.233,信澳星煜智选混合AC,58.1,1165.0,0.233,58.1,1165,0.233,58.1,1165,0.233,58.1,1165,0.233,混合型
020306,57.18,1250.0,0.25,信澳星煜智选混合CC,57.18,1250.0,0.25,57.18,1250,0.25,57.18,1250,0.25,57.18,1250,0.25,混合型
020315,59.49,1070.0,0.214,嘉实前沿科技沪港深股票CC,59.49,1070.0,0.214,59.49,1070,0.214,59.49,1070,0.214,59.49,1070,0.214,股票型
020384,74.79,421.0,0.0842,金信转型创新成长混合发起式CC,74.79,421.0,0.0842,74.79,421,0.0842,74.79,421,0.0842,74.79,421,0.0842,混合型
020397,89.77,163.0,0.0326,中银港股通医药混合发起AC,89.77,163.0,0.0326,89.77,163,0.0326,89.77,163,0.0326,89.77,163,0.0326,混合型
020398,88.69,175.0,0.035,中银港股通医药混合发起CC,88.69,175.0,0.035,88.69,175,0.035,88.69,175,0.035,88.69,175,0.035,混合型
020408,68.52,620.0,0.124,华商数字经济混合AC,68.52,620.0,0.124,68.52,620,0.124,68.52,620,0.124,68.52,620,0.124,混合型
020409,67.65,648.0,0.1296,华商数字经济混合CC,67.65,648.0,0.1296,67.65,648,0.1296,67.65,648,0.1296,67.65,648,0.1296,混合型
020411,78.58,337.0,0.0674,永赢中证沪深港黄金产业股票ETF发起联接AC,78.58,337.0,0.0674,78.58,337,0.0674,78.58,337,0.0674,78.58,337,0.0674,股票型
020412,78.04,346.0,0.0692,永赢中证沪深港黄金产业股票ETF发起联接CC,78.04,346.0,0.0692,78.04,346,0.0692,78.04,346,0.0692,78.04,346,0.0692,股票型
020458,60.89,994.0,0.1988,平安医药精选股票AC,60.89,994.0,0.1988,60.89,994,0.1988,60.89,994,0.1988,60.89,994,0.1988,股票型
020459,60.1,1045.0,0.209,平安医药精选股票CC,60.1,1045.0,0.209,60.1,1045,0.209,60.1,1045,0.209,60.1,1045,0.209,股票型
020464,65.56,739.0,0.1478,招商中证半导体产业ETF发起式联接AC,65.56,739.0,0.1478,65.56,739,0.1478,65.56,739,0.1478,65.56,739,0.1478,未知
020465,64.9,768.0,0.1536,招商中证半导体产业ETF发起式联接CC,64.9,768.0,0.1536,64.9,768,0.1536,64.9,768,0.1536,64.9,768,0.1536,未知
020469,68.92,608.0,0.1216,长城半导体混合发起式AC,68.92,608.0,0.1216,68.92,608,0.1216,68.92,608,0.1216,68.92,608,0.1216,混合型
020470,67.89,640.0,0.128,长城半导体混合发起式CC,67.89,640.0,0.128,67.89,640,0.128,67.89,640,0.128,67.89,640,0.128,混合型
020476,76.57,378.0,0.0756,泰康半导体量化选股股票发起式AC,76.57,378.0,0.0756,76.57,378,0.0756,76.57,378,0.0756,76.57,378,0.0756,股票型
020477,75.88,391.0,0.0782,泰康半导体量化选股股票发起式CC,75.88,391.0,0.0782,75.88,391,0.0782,75.88,391,0.0782,75.88,391,0.0782,股票型
020478,60.59,1009.0,0.2018,中欧中证芯片产业指数发起AC,60.59,1009.0,0.2018,60.59,1009,0.2018,60.59,1009,0.2018,60.59,1009,0.2018,指数型
020483,60.2,1039.0,0.2078,中欧中证芯片产业指数发起CC,60.2,1039.0,0.2078,60.2,1039,0.2078,60.2,1039,0.2078,60.2,1039,0.2078,指数型
020488,66.3,702.0,0.1404,华富量子生命力混合CC,66.3,702.0,0.1404,66.3,702,0.1404,66.3,702,0.1404,66.3,702,0.1404,混合型
020510,66.98,671.0,0.1342,金鹰科技致远混合AC,66.98,671.0,0.1342,66.98,671,0.1342,66.98,671,0.1342,66.98,671,0.1342,混合型
020511,65.99,715.0,0.143,金鹰科技致远混合CC,65.99,715.0,0.143,65.99,715,0.143,65.99,715,0.143,65.99,715,0.143,混合型
020553,78.06,345.0,0.069,南方半导体产业股票发起AC,78.06,345.0,0.069,78.06,345,0.069,78.06,345,0.069,78.06,345,0.069,股票型
020554,77.45,359.0,0.0718,南方半导体产业股票发起CC,77.45,359.0,0.0718,77.45,359,0.0718,77.45,359,0.0718,77.45,359,0.0718,股票型
020558,57.92,1187.0,0.2374,工银健康产业混合AC,57.92,1187.0,0.2374,57.92,1187,0.2374,57.92,1187,0.2374,57.92,1187,0.2374,混合型
020592,66.57,687.0,0.1374,金信多策略精选混合CC,66.57,687.0,0.1374,66.57,687,0.1374,66.57,687,0.1374,66.57,687,0.1374,混合型
020628,93.31,123.0,0.0246,汇添富上证科创板芯片ETF发起式联接AC,93.31,123.0,0.0246,93.31,123,0.0246,93.31,123,0.0246,93.31,123,0.0246,未知
020629,92.92,126.0,0.0252,汇添富上证科创板芯片ETF发起式联接CC,92.92,126.0,0.0252,92.92,126,0.0252,92.92,126,0.0252,92.92,126,0.0252,未知
020630,59.12,1098.0,0.2196,汇添富中证芯片产业ETF发起式联接AC,59.12,1098.0,0.2196,59.12,1098,0.2196,59.12,1098,0.2196,59.12,1098,0.2196,未知
020631,58.8,1119.0,0.2238,汇添富中证芯片产业ETF发起式联接CC,58.8,1119.0,0.2238,58.8,1119,0.2238,58.8,1119,0.2238,58.8,1119,0.2238,未知
020634,72.22,493.0,0.0986,汇添富恒生生物科技ETF发起式联接(QDII)AC,72.22,493.0,0.0986,72.22,493,0.0986,72.22,493,0.0986,72.22,493,0.0986,未知
020635,71.87,508.0,0.1016,汇添富恒生生物科技ETF发起式联接(QDII)CC,71.87,508.0,0.1016,71.87,508,0.1016,71.87,508,0.1016,71.87,508,0.1016,未知
020661,94.78,113.0,0.0226,中加科技创新混合发起式AC,94.78,113.0,0.0226,94.78,113,0.0226,94.78,113,0.0226,94.78,113,0.0226,混合型
020662,93.64,119.0,0.0238,中加科技创新混合发起式CC,93.64,119.0,0.0238,93.64,119,0.0238,93.64,119,0.0238,93.64,119,0.0238,混合型
020670,86.23,217.0,0.0434,易方达上证科创板芯片指数发起式AC,86.23,217.0,0.0434,86.23,217,0.0434,86.23,217,0.0434,86.23,217,0.0434,指数型
020671,85.67,224.0,0.0448,易方达上证科创板芯片指数发起式CC,85.67,224.0,0.0448,85.67,224,0.0448,85.67,224,0.0448,85.67,224,0.0448,指数型
020691,89.45,167.0,0.0334,博时中证全指通信设备指数发起式AC,89.45,167.0,0.0334,89.45,167,0.0334,89.45,167,0.0334,89.45,167,0.0334,指数型
020692,89.09,172.0,0.0344,博时中证全指通信设备指数发起式CC,89.09,172.0,0.0344,89.09,172,0.0344,89.09,172,0.0344,89.09,172,0.0344,指数型
020704,58.33,1150.0,0.23,南方中证通信服务ETF发起联接AC,58.33,1150.0,0.23,58.33,1150,0.23,58.33,1150,0.23,58.33,1150,0.23,未知
020705,58.02,1176.0,0.2352,南方中证通信服务ETF发起联接CC,58.02,1176.0,0.2352,58.02,1176,0.2352,58.02,1176,0.2352,58.02,1176,0.2352,未知
020726,66.57,688.0,0.1376,建信灵活配置混合CC,66.57,688.0,0.1376,66.57,688,0.1376,66.57,688,0.1376,66.57,688,0.1376,混合型
020735,66.32,701.0,0.1402,东财有色增强EC,66.32,701.0,0.1402,66.32,701,0.1402,66.32,701,0.1402,66.32,701,0.1402,未知
020755,88.22,181.0,0.0362,永赢融安混合AC,88.22,181.0,0.0362,88.22,181,0.0362,88.22,181,0.0362,88.22,181,0.0362,混合型
020758,87.1,201.0,0.0402,永赢融安混合CC,87.1,201.0,0.0402,87.1,201,0.0402,87.1,201,0.0402,87.1,201,0.0402,混合型
020839,61.99,925.0,0.185,南方中证半导体产业指数发起AC,61.99,925.0,0.185,61.99,925,0.185,61.99,925,0.185,61.99,925,0.185,指数型
020840,61.5,958.0,0.1916,南方中证半导体产业指数发起CC,61.5,958.0,0.1916,61.5,958,0.1916,61.5,958,0.1916,61.5,958,0.1916,指数型
020853,61.94,929.0,0.1858,大成中证芯片产业指数发起式AC,61.94,929.0,0.1858,61.94,929,0.1858,61.94,929,0.1858,61.94,929,0.1858,指数型
020854,61.47,960.0,0.192,大成中证芯片产业指数发起式CC,61.47,960.0,0.192,61.47,960,0.192,61.47,960,0.192,61.47,960,0.192,指数型
020876,62.61,882.0,0.1764,中欧景气精选混合AC,62.61,882.0,0.1764,62.61,882,0.1764,62.61,882,0.1764,62.61,882,0.1764,混合型
020877,61.98,926.0,0.1852,中欧景气精选混合CC,61.98,926.0,0.1852,61.98,926,0.1852,61.98,926,0.1852,61.98,926,0.1852,混合型
020899,88.67,176.0,0.0352,天弘中证全指通信设备指数发起AC,88.67,176.0,0.0352,88.67,176,0.0352,88.67,176,0.0352,88.67,176,0.0352,指数型
020900,88.3,180.0,0.036,天弘中证全指通信设备指数发起CC,88.3,180.0,0.036,88.3,180,0.036,88.3,180,0.036,88.3,180,0.036,指数型
020966,68.44,624.0,0.1248,东吴科技创新混合AC,68.44,624.0,0.1248,68.44,624,0.1248,68.44,624,0.1248,68.44,624,0.1248,混合型
020967,67.76,642.0,0.1284,东吴科技创新混合CC,67.76,642.0,0.1284,67.76,642,0.1284,67.76,642,0.1284,67.76,642,0.1284,混合型
021030,71.38,521.0,0.1042,汇添富国证港股通创新药ETF发起式联接AC,71.38,521.0,0.1042,71.38,521,0.1042,71.38,521,0.1042,71.38,521,0.1042,未知
021031,71.03,536.0,0.1072,汇添富国证港股通创新药ETF发起式联接CC,71.03,536.0,0.1072,71.03,536,0.1072,71.03,536,0.1072,71.03,536,0.1072,未知
021074,78.54,338.0,0.0676,华夏中证沪深港黄金产业股票ETF发起式联接AC,78.54,338.0,0.0676,78.54,338,0.0676,78.54,338,0.0676,78.54,338,0.0676,股票型
021075,78.19,342.0,0.0684,华夏中证沪深港黄金产业股票ETF发起式联接CC,78.19,342.0,0.0684,78.19,342,0.0684,78.19,342,0.0684,78.19,342,0.0684,股票型
021088,59.25,1087.0,0.2174,鹏华中证港股通医药卫生ETF发起式联接AC,59.25,1087.0,0.2174,59.25,1087,0.2174,59.25,1087,0.2174,59.25,1087,0.2174,未知
021089,58.94,1106.0,0.2212,鹏华中证港股通医药卫生ETF发起式联接CC,58.94,1106.0,0.2212,58.94,1106,0.2212,58.94,1106,0.2212,58.94,1106,0.2212,未知
021224,87.25,198.0,0.0396,华宝上证科创板芯片指数发起AC,87.25,198.0,0.0396,87.25,198,0.0396,87.25,198,0.0396,87.25,198,0.0396,指数型
021225,86.88,205.0,0.041,华宝上证科创板芯片指数发起CC,86.88,205.0,0.041,86.88,205,0.041,86.88,205,0.041,86.88,205,0.041,指数型
021278,59.83,1054.0,0.2108,永赢上证科创板100指数增强发起AC,59.83,1054.0,0.2108,59.83,1054,0.2108,59.83,1054,0.2108,59.83,1054,0.2108,指数型
021279,59.21,1092.0,0.2184,永赢上证科创板100指数增强发起CC,59.21,1092.0,0.2184,59.21,1092,0.2184,59.21,1092,0.2184,59.21,1092,0.2184,指数型
021296,61.38,968.0,0.1936,鹏华国证有色金属行业ETF发起式联接AC,61.38,968.0,0.1936,61.38,968,0.1936,61.38,968,0.1936,61.38,968,0.1936,未知
021297,60.97,989.0,0.1978,鹏华国证有色金属行业ETF发起式联接CC,60.97,989.0,0.1978,60.97,989,0.1978,60.97,989,0.1978,60.97,989,0.1978,未知
021344,57.44,1226.0,0.2452,东财芯片EC,57.44,1226.0,0.2452,57.44,1226,0.2452,57.44,1226,0.2452,57.44,1226,0.2452,未知
021382,69.6,583.0,0.1166,博时科技驱动混合AC,69.6,583.0,0.1166,69.6,583,0.1166,69.6,583,0.1166,69.6,583,0.1166,混合型
021383,68.55,619.0,0.1238,博时科技驱动混合CC,68.55,619.0,0.1238,68.55,619,0.1238,68.55,619,0.1238,68.55,619,0.1238,混合型
021474,66.88,675.0,0.135,华安上证科创板新一代信息技术ETF发起式联接AC,66.88,675.0,0.135,66.88,675,0.135,66.88,675,0.135,66.88,675,0.135,未知
021475,66.46,695.0,0.139,华安上证科创板新一代信息技术ETF发起式联接CC,66.46,695.0,0.139,66.46,695,0.139,66.46,695,0.139,66.46,695,0.139,未知
021489,126.25,22.0,0.0044,中航趋势领航混合发起AC,126.25,22.0,0.0044,126.25,22,0.0044,126.25,22,0.0044,126.25,22,0.0044,混合型
021490,124.92,27.0,0.0054,中航趋势领航混合发起CC,124.92,27.0,0.0054,124.92,27,0.0054,124.92,27,0.0054,124.92,27,0.0054,混合型
021500,66.04,714.0,0.1428,景顺长城优质成长股票CC,66.04,714.0,0.1428,66.04,714,0.1428,66.04,714,0.1428,66.04,714,0.1428,股票型
021510,73.91,446.0,0.0892,宏利半导体产业混合发起AC,73.91,446.0,0.0892,73.91,446,0.0892,73.91,446,0.0892,73.91,446,0.0892,混合型
021511,73.41,463.0,0.0926,宏利半导体产业混合发起CC,73.41,463.0,0.0926,73.41,463,0.0926,73.41,463,0.0926,73.41,463,0.0926,混合型
021523,79.3,324.0,0.0648,财通价值动量混合CC,79.3,324.0,0.0648,79.3,324,0.0648,79.3,324,0.0648,79.3,324,0.0648,混合型
021528,90.59,155.0,0.031,财通成长优选混合CC,90.59,155.0,0.031,90.59,155,0.031,90.59,155,0.031,90.59,155,0.031,混合型
021534,67.25,665.0,0.133,华夏有色金属ETF联接DC,67.25,665.0,0.133,67.25,665,0.133,67.25,665,0.133,67.25,665,0.133,未知
021580,68.4,625.0,0.125,华夏人工智能ETF联接DC,68.4,625.0,0.125,68.4,625,0.125,68.4,625,0.125,68.4,625,0.125,未知
021593,67.28,663.0,0.1326,上银数字经济混合发起式AC,67.28,663.0,0.1326,67.28,663,0.1326,67.28,663,0.1326,67.28,663,0.1326,混合型
021594,66.68,680.0,0.136,上银数字经济混合发起式CC,66.68,680.0,0.136,66.68,680,0.136,66.68,680,0.136,66.68,680,0.136,混合型
021607,85.58,225.0,0.045,南方上证科创板芯片ETF发起联接AC,85.58,225.0,0.045,85.58,225,0.045,85.58,225,0.045,85.58,225,0.045,未知
021608,85.4,228.0,0.0456,南方上证科创板芯片ETF发起联接CC,85.4,228.0,0.0456,85.4,228,0.0456,85.4,228,0.0456,85.4,228,0.0456,未知
021673,69.44,588.0,0.1176,国泰黄金股ETF联接AC,69.44,588.0,0.1176,69.44,588,0.1176,69.44,588,0.1176,69.44,588,0.1176,未知
021674,69.08,602.0,0.1204,国泰黄金股ETF联接CC,69.08,602.0,0.1204,69.08,602,0.1204,69.08,602,0.1204,69.08,602,0.1204,未知
021699,73.26,467.0,0.0934,汇添富远见成长混合发起式AC,73.26,467.0,0.0934,73.26,467,0.0934,73.26,467,0.0934,73.26,467,0.0934,混合型
021700,72.24,492.0,0.0984,汇添富远见成长混合发起式CC,72.24,492.0,0.0984,72.24,492,0.0984,72.24,492,0.0984,72.24,492,0.0984,混合型
021718,58.74,1127.0,0.2254,华泰紫金中证半导体产业指数型发起AC,58.74,1127.0,0.2254,58.74,1127,0.2254,58.74,1127,0.2254,58.74,1127,0.2254,指数型
021719,58.34,1149.0,0.2298,华泰紫金中证半导体产业指数型发起CC,58.34,1149.0,0.2298,58.34,1149,0.2298,58.34,1149,0.2298,58.34,1149,0.2298,指数型
021759,75.82,393.0,0.0786,中欧中证港股通创新药指数发起AC,75.82,393.0,0.0786,75.82,393,0.0786,75.82,393,0.0786,75.82,393,0.0786,指数型
021760,75.97,390.0,0.078,中欧中证港股通创新药指数发起CC,75.97,390.0,0.078,75.97,390,0.078,75.97,390,0.078,75.97,390,0.078,指数型
021792,60.73,1005.0,0.201,华泰保兴产业升级混合发起AC,60.73,1005.0,0.201,60.73,1005,0.201,60.73,1005,0.201,60.73,1005,0.201,混合型
021793,60.29,1032.0,0.2064,华泰保兴产业升级混合发起CC,60.29,1032.0,0.2064,60.29,1032,0.2064,60.29,1032,0.2064,60.29,1032,0.2064,混合型
021873,76.16,387.0,0.0774,中欧中证沪深港黄金产业股票指数发起AC,76.16,387.0,0.0774,76.16,387,0.0774,76.16,387,0.0774,76.16,387,0.0774,股票型
021874,75.88,392.0,0.0784,中欧中证沪深港黄金产业股票指数发起CC,75.88,392.0,0.0784,75.88,392,0.0784,75.88,392,0.0784,75.88,392,0.0784,股票型
021875,62.95,860.0,0.172,路博迈资源精选股票发起AC,62.95,860.0,0.172,62.95,860,0.172,62.95,860,0.172,62.95,860,0.172,股票型
021876,61.68,948.0,0.1896,路博迈资源精选股票发起CC,61.68,948.0,0.1896,61.68,948,0.1896,61.68,948,0.1896,61.68,948,0.1896,股票型
021908,61.53,957.0,0.1914,鹏华上证科创板50成份增强策略ETF发起式联接AC,61.53,957.0,0.1914,61.53,957,0.1914,61.53,957,0.1914,61.53,957,0.1914,未知
021909,61.13,981.0,0.1962,鹏华上证科创板50成份增强策略ETF发起式联接CC,61.13,981.0,0.1962,61.13,981,0.1962,61.13,981,0.1962,61.13,981,0.1962,未知
021933,74.26,438.0,0.0876,富国中证通信设备主题ETF发起式联接AC,74.26,438.0,0.0876,74.26,438,0.0876,74.26,438,0.0876,74.26,438,0.0876,未知
021934,73.92,445.0,0.089,富国中证通信设备主题ETF发起式联接CC,73.92,445.0,0.089,73.92,445,0.089,73.92,445,0.089,73.92,445,0.089,未知
021957,61.58,955.0,0.191,红土创新智能制造混合型发起式CC,61.58,955.0,0.191,61.58,955,0.191,61.58,955,0.191,61.58,955,0.191,混合型
022083,63.66,823.0,0.1646,华安中证有色金属矿业主题指数发起式AC,63.66,823.0,0.1646,63.66,823,0.1646,63.66,823,0.1646,63.66,823,0.1646,指数型
022084,63.25,847.0,0.1694,华安中证有色金属矿业主题指数发起式CC,63.25,847.0,0.1694,63.25,847,0.1694,63.25,847,0.1694,63.25,847,0.1694,指数型
022150,74.42,430.0,0.086,诺安精选价值混合CC,74.42,430.0,0.086,74.42,430,0.086,74.42,430,0.086,74.42,430,0.086,混合型
022177,64.83,773.0,0.1546,东财消费电子指数增强EC,64.83,773.0,0.1546,64.83,773,0.1546,64.83,773,0.1546,64.83,773,0.1546,指数型
022252,99.64,83.0,0.0166,中邮健康文娱灵活配置混合CC,99.64,83.0,0.0166,99.64,83,0.0166,99.64,83,0.0166,99.64,83,0.0166,混合型
040018,63.47,830.0,0.166,华安香港精选股票(QDII)C,63.47,830.0,0.166,63.47,830,0.166,63.47,830,0.166,63.47,830,0.166,股票型
050009,75.0,415.0,0.083,博时新兴成长混合C,75.0,415.0,0.083,75.0,415,0.083,75.0,415,0.083,75.0,415,0.083,混合型
050010,82.71,262.0,0.0524,博时特许价值混合AC,82.71,262.0,0.0524,82.71,262,0.0524,82.71,262,0.0524,82.71,262,0.0524,混合型
050022,92.84,127.0,0.0254,博时回报混合C,92.84,127.0,0.0254,92.84,127,0.0254,92.84,127,0.0254,92.84,127,0.0254,混合型
090019,58.76,1123.0,0.2246,大成景恒混合AC,58.76,1123.0,0.2246,58.76,1123,0.2246,58.76,1123,0.2246,58.76,1123,0.2246,混合型
100039,100.38,78.0,0.0156,富国通胀通缩主题轮动混合AC,100.38,78.0,0.0156,100.38,78,0.0156,100.38,78,0.0156,100.38,78,0.0156,混合型
100060,77.08,363.0,0.0726,富国高新技术产业混合C,77.08,363.0,0.0726,77.08,363,0.0726,77.08,363,0.0726,77.08,363,0.0726,混合型
110002,72.7,483.0,0.0966,易方达策略成长混合C,72.7,483.0,0.0966,72.7,483,0.0966,72.7,483,0.0966,72.7,483,0.0966,混合型
110013,62.9,864.0,0.1728,易方达科翔混合C,62.9,864.0,0.1728,62.9,864,0.1728,62.9,864,0.1728,62.9,864,0.1728,混合型
110029,99.09,87.0,0.0174,易方达科讯混合C,99.09,87.0,0.0174,99.09,87,0.0174,99.09,87,0.0174,99.09,87,0.0174,混合型
112002,73.13,472.0,0.0944,易方达策略成长二号混合C,73.13,472.0,0.0944,73.13,472,0.0944,73.13,472,0.0944,73.13,472,0.0944,混合型
160125,74.51,427.0,0.0854,南方香港优选股票C,74.51,427.0,0.0854,74.51,427,0.0854,74.51,427,0.0854,74.51,427,0.0854,股票型
160137,61.15,979.0,0.1958,南方中证互联网指数(LOF)AC,61.15,979.0,0.1958,61.15,979,0.1958,61.15,979,0.1958,61.15,979,0.1958,指数型
160212,68.3,631.0,0.1262,国泰估值优势混合(LOF)AC,68.3,631.0,0.1262,68.3,631,0.1262,68.3,631,0.1262,68.3,631,0.1262,混合型
160215,63.75,820.0,0.164,国泰价值经典混合(LOF)C,63.75,820.0,0.164,63.75,820,0.164,63.75,820,0.164,63.75,820,0.164,混合型
160221,69.99,571.0,0.1142,国泰国证有色金属行业指数(LOF)AC,69.99,571.0,0.1142,69.99,571,0.1142,69.99,571,0.1142,69.99,571,0.1142,指数型
160626,58.28,1153.0,0.2306,鹏华中证信息技术指数(LOF)AC,58.28,1153.0,0.2306,58.28,1153,0.2306,58.28,1153,0.2306,58.28,1153,0.2306,指数型
160642,58.97,1104.0,0.2208,鹏华增瑞混合(LOF)AC,58.97,1104.0,0.2208,58.97,1104,0.2208,58.97,1104,0.2208,58.97,1104,0.2208,混合型
161631,70.55,549.0,0.1098,融通人工智能指数(LOF)AC,70.55,549.0,0.1098,70.55,549,0.1098,70.55,549,0.1098,70.55,549,0.1098,指数型
161810,67.7,645.0,0.129,银华内需精选混合(LOF)C,67.7,645.0,0.129,67.7,645,0.129,67.7,645,0.129,67.7,645,0.129,混合型
162201,79.58,317.0,0.0634,宏利成长混合C,79.58,317.0,0.0634,79.58,317,0.0634,79.58,317,0.0634,79.58,317,0.0634,混合型
163116,72.19,495.0,0.099,申万中证申万电子行业投资指数(LOF)AC,72.19,495.0,0.099,72.19,495,0.099,72.19,495,0.099,72.19,495,0.099,指数型
165520,73.72,455.0,0.091,中信保诚中证800有色指数(LOF)AC,73.72,455.0,0.091,73.72,455,0.091,73.72,455,0.091,73.72,455,0.091,指数型
165524,57.63,1207.0,0.2414,中信保诚中证智能家居指数(LOF)AC,57.63,1207.0,0.2414,57.63,1207,0.2414,57.63,1207,0.2414,57.63,1207,0.2414,指数型
165528,68.44,623.0,0.1246,中信保诚鼎利混合(LOF)AC,68.44,623.0,0.1246,68.44,623,0.1246,68.44,623,0.1246,68.44,623,0.1246,混合型
166002,57.56,1216.0,0.2432,中欧新蓝筹混合AC,57.56,1216.0,0.2432,57.56,1216,0.2432,57.56,1216,0.2432,57.56,1216,0.2432,混合型
167002,86.56,211.0,0.0422,平安鼎越混合(LOF)C,86.56,211.0,0.0422,86.56,211,0.0422,86.56,211,0.0422,86.56,211,0.0422,混合型
